label,person_query,gt_index,point_index,depth_name,x_img,y_img,x_depth,y_depth,point_z,sampled_depth,sample_minus_z,valid
base_vertices_vggtK_hsiDepth,1,1,61,hsi,152.93344116210938,379.83917236328125,152.93344116210938,379.83917236328125,6.015262126922607,8.208499908447266,2.193237781524658,True
base_vertices_vggtK_hsiDepth,1,1,62,hsi,159.94110107421875,297.525634765625,159.94110107421875,297.525634765625,5.851853370666504,6.9759111404418945,1.1240577697753906,True
base_vertices_vggtK_hsiDepth,1,1,63,hsi,160.457275390625,294.61553955078125,160.457275390625,294.61553955078125,5.9034199714660645,7.009889125823975,1.1064691543579102,True
base_vertices_vggtK_hsiDepth,1,1,64,hsi,165.46212768554688,300.4923095703125,165.46212768554688,300.4923095703125,5.88151216506958,6.987861633300781,1.1063494682312012,True
base_vertices_vggtK_hsiDepth,1,1,65,hsi,167.18994140625,299.46539306640625,167.18994140625,299.46539306640625,5.941961288452148,6.968642711639404,1.0266814231872559,True
base_vertices_vggtK_hsiDepth,1,1,66,hsi,164.06173706054688,288.77490234375,164.06173706054688,288.77490234375,5.929845333099365,7.024522304534912,1.0946769714355469,True
base_vertices_vggtK_hsiDepth,1,1,67,hsi,163.00210571289062,283.3926086425781,163.00210571289062,283.3926086425781,5.9405059814453125,7.042963981628418,1.1024580001831055,True
base_vertices_vggtK_hsiDepth,1,1,68,hsi,170.9056396484375,292.9609680175781,170.9056396484375,292.9609680175781,5.946575164794922,7.0067138671875,1.0601387023925781,True
base_vertices_vggtK_hsiDepth,1,1,69,hsi,163.75701904296875,292.350830078125,163.75701904296875,292.350830078125,5.967869758605957,6.997820854187012,1.0299510955810547,True
base_vertices_vggtK_hsiDepth,1,1,70,hsi,155.71920776367188,305.1881103515625,155.71920776367188,305.1881103515625,5.859555721282959,6.964166641235352,1.1046109199523926,True
base_vertices_vggtK_hsiDepth,1,1,71,hsi,156.96803283691406,221.904296875,156.96803283691406,221.904296875,6.020740509033203,6.883009910583496,0.862269401550293,True
base_vertices_vggtK_hsiDepth,1,1,72,hsi,155.45689392089844,307.5976257324219,155.45689392089844,307.5976257324219,5.905952453613281,6.9697651863098145,1.0638127326965332,True
base_vertices_vggtK_hsiDepth,1,1,73,hsi,168.24940490722656,255.07989501953125,168.24940490722656,255.07989501953125,6.053147315979004,7.115041732788086,1.061894416809082,True
base_vertices_vggtK_hsiDepth,1,1,74,hsi,172.5294952392578,260.0857849121094,172.5294952392578,260.0857849121094,5.999417304992676,7.962962627410889,1.963545322418213,True
base_vertices_vggtK_hsiDepth,1,1,75,hsi,172.16827392578125,262.3633117675781,172.16827392578125,262.3633117675781,5.978976726531982,7.535883903503418,1.5569071769714355,True
base_vertices_vggtK_hsiDepth,1,1,76,hsi,169.97947692871094,294.20843505859375,169.97947692871094,294.20843505859375,5.994115352630615,7.025381088256836,1.0312657356262207,True
base_vertices_vggtK_hsiDepth,1,1,77,hsi,151.05873107910156,304.9019470214844,151.05873107910156,304.9019470214844,5.79274845123291,6.98730993270874,1.19456148147583,True
base_vertices_vggtK_hsiDepth,1,1,78,hsi,152.6415557861328,303.4619140625,152.6415557861328,303.4619140625,5.806337833404541,6.984390735626221,1.1780529022216797,True
base_vertices_vggtK_hsiDepth,1,1,79,hsi,154.91688537597656,309.0639953613281,154.91688537597656,309.0639953613281,5.821906566619873,6.974201202392578,1.152294635772705,True
base_vertices_vggtK_hsiDepth,1,1,80,hsi,143.98074340820312,312.8769836425781,143.98074340820312,312.8769836425781,5.698123455047607,6.954422950744629,1.2562994956970215,True
base_vertices_vggtK_hsiDepth,1,1,81,hsi,147.178955078125,312.64044189453125,147.178955078125,312.64044189453125,5.77374792098999,6.9532060623168945,1.1794581413269043,True
base_vertices_vggtK_hsiDepth,1,1,82,hsi,141.8626251220703,312.80596923828125,141.8626251220703,312.80596923828125,5.718951225280762,6.954376220703125,1.2354249954223633,True
base_vertices_vggtK_hsiDepth,1,1,83,hsi,141.3482666015625,311.575927734375,141.3482666015625,311.575927734375,5.717427730560303,6.958199501037598,1.240771770477295,True
base_vertices_vggtK_hsiDepth,1,1,84,hsi,147.4658203125,311.11810302734375,147.4658203125,311.11810302734375,5.777289390563965,6.966375350952148,1.1890859603881836,True
base_vertices_vggtK_hsiDepth,1,1,85,hsi,137.0871124267578,310.1943359375,137.0871124267578,310.1943359375,5.668776988983154,6.971614837646484,1.30283784866333,True
base_vertices_vggtK_hsiDepth,1,1,86,hsi,142.78224182128906,310.2868957519531,142.78224182128906,310.2868957519531,5.691390514373779,6.973250389099121,1.2818598747253418,True
base_vertices_vggtK_hsiDepth,1,1,87,hsi,143.44639587402344,316.001220703125,143.44639587402344,316.001220703125,5.709343433380127,6.948824882507324,1.2394814491271973,True
base_vertices_vggtK_hsiDepth,1,1,88,hsi,147.10716247558594,312.08013916015625,147.10716247558594,312.08013916015625,5.72465181350708,6.956540107727051,1.2318882942199707,True
base_vertices_vggtK_hsiDepth,1,1,89,hsi,142.86697387695312,308.42071533203125,142.86697387695312,308.42071533203125,5.702360153198242,6.996094703674316,1.2937345504760742,True
base_vertices_vggtK_hsiDepth,1,1,90,hsi,140.10989379882812,305.6734924316406,140.10989379882812,305.6734924316406,5.717373847961426,7.030707359313965,1.313333511352539,True
base_vertices_vggtK_hsiDepth,1,1,91,hsi,140.23423767089844,315.12054443359375,140.23423767089844,315.12054443359375,5.713978290557861,6.946577548980713,1.2325992584228516,True
base_vertices_vggtK_hsiDepth,1,1,92,hsi,131.447265625,313.0968017578125,131.447265625,313.0968017578125,5.658743381500244,6.996282577514648,1.3375391960144043,True
base_vertices_vggtK_hsiDepth,1,1,93,hsi,129.0561065673828,311.83612060546875,129.0561065673828,311.83612060546875,5.655762195587158,7.037967681884766,1.3822054862976074,True
base_vertices_vggtK_hsiDepth,1,1,94,hsi,129.47589111328125,312.6797180175781,129.47589111328125,312.6797180175781,5.661635875701904,7.031827926635742,1.370192050933838,True
base_vertices_vggtK_hsiDepth,1,1,95,hsi,135.426025390625,315.6640319824219,135.426025390625,315.6640319824219,5.680698871612549,6.958864212036133,1.278165340423584,True
base_vertices_vggtK_hsiDepth,1,1,96,hsi,137.427734375,314.787841796875,137.427734375,314.787841796875,5.668438911437988,6.940918922424316,1.2724800109863281,True
base_vertices_vggtK_hsiDepth,1,1,97,hsi,128.47158813476562,316.366455078125,128.47158813476562,316.366455078125,5.657131671905518,7.040689468383789,1.3835577964782715,True
base_vertices_vggtK_hsiDepth,1,1,98,hsi,128.51708984375,316.87139892578125,128.51708984375,316.87139892578125,5.66381311416626,7.028542518615723,1.364729404449463,True
base_vertices_vggtK_hsiDepth,1,1,99,hsi,135.35635375976562,316.19964599609375,135.35635375976562,316.19964599609375,5.680842876434326,6.958864212036133,1.2780213356018066,True
base_vertices_vggtK_hsiDepth,1,1,100,hsi,135.8909912109375,317.7110900878906,135.8909912109375,317.7110900878906,5.685851097106934,6.97611141204834,1.2902603149414062,True
base_vertices_vggtK_hsiDepth,1,1,101,hsi,132.81703186035156,317.3114929199219,132.81703186035156,317.3114929199219,5.6921162605285645,6.97648811340332,1.2843718528747559,True
base_vertices_vggtK_hsiDepth,1,1,102,hsi,131.15040588378906,316.65167236328125,131.15040588378906,316.65167236328125,5.686182498931885,7.002136707305908,1.3159542083740234,True
base_vertices_vggtK_hsiDepth,1,1,103,hsi,130.14248657226562,317.9315185546875,130.14248657226562,317.9315185546875,5.685111999511719,7.018440246582031,1.3333282470703125,True
base_vertices_vggtK_hsiDepth,1,1,104,hsi,136.70567321777344,317.57464599609375,136.70567321777344,317.57464599609375,5.703488826751709,6.971061706542969,1.2675728797912598,True
base_vertices_vggtK_hsiDepth,1,1,105,hsi,136.24192810058594,317.8258972167969,136.24192810058594,317.8258972167969,5.710427761077881,6.97611141204834,1.265683650970459,True
base_vertices_vggtK_hsiDepth,1,1,106,hsi,134.53106689453125,318.685791015625,134.53106689453125,318.685791015625,5.698855400085449,6.996943473815918,1.2980880737304688,True
base_vertices_vggtK_hsiDepth,1,1,107,hsi,134.38990783691406,319.4521179199219,134.38990783691406,319.4521179199219,5.705807685852051,6.997552394866943,1.2917447090148926,True
base_vertices_vggtK_hsiDepth,1,1,108,hsi,137.97006225585938,307.4882507324219,137.97006225585938,307.4882507324219,5.710559844970703,7.025350570678711,1.3147907257080078,True
base_vertices_vggtK_hsiDepth,1,1,109,hsi,135.0482940673828,306.19171142578125,135.0482940673828,306.19171142578125,5.689263820648193,7.03885555267334,1.3495917320251465,True
base_vertices_vggtK_hsiDepth,1,1,110,hsi,135.22555541992188,307.3644104003906,135.22555541992188,307.3644104003906,5.681986331939697,7.03291654586792,1.3509302139282227,True
base_vertices_vggtK_hsiDepth,1,1,111,hsi,142.0156707763672,315.0704650878906,142.0156707763672,315.0704650878906,5.7306623458862305,6.947221755981445,1.2165594100952148,True
base_vertices_vggtK_hsiDepth,1,1,112,hsi,148.01483154296875,221.99774169921875,148.01483154296875,221.99774169921875,5.93181037902832,6.99883508682251,1.0670247077941895,True
base_vertices_vggtK_hsiDepth,1,1,113,hsi,161.18649291992188,280.74346923828125,161.18649291992188,280.74346923828125,6.0288190841674805,7.033809661865234,1.004990577697754,True
base_vertices_vggtK_hsiDepth,1,1,114,hsi,158.27047729492188,272.75433349609375,158.27047729492188,272.75433349609375,6.068212985992432,7.015354156494141,0.947141170501709,True
base_vertices_vggtK_hsiDepth,1,1,115,hsi,156.1890869140625,248.56829833984375,156.1890869140625,248.56829833984375,6.077250003814697,7.0375566482543945,0.9603066444396973,True
base_vertices_vggtK_hsiDepth,1,1,116,hsi,170.18515014648438,272.56365966796875,170.18515014648438,272.56365966796875,6.018368244171143,6.953815460205078,0.9354472160339355,True
base_vertices_vggtK_hsiDepth,1,1,117,hsi,147.66259765625,304.99786376953125,147.66259765625,304.99786376953125,5.885470390319824,6.995787620544434,1.1103172302246094,True
base_vertices_vggtK_hsiDepth,1,1,118,hsi,156.55288696289062,260.23553466796875,156.55288696289062,260.23553466796875,6.090620994567871,7.004792213439941,0.9141712188720703,True
base_vertices_vggtK_hsiDepth,1,1,119,hsi,170.3737335205078,270.88275146484375,170.3737335205078,270.88275146484375,6.0191264152526855,6.97393274307251,0.9548063278198242,True
base_vertices_vggtK_hsiDepth,1,1,120,hsi,168.90603637695312,260.7728271484375,168.90603637695312,260.7728271484375,6.044588565826416,7.066082954406738,1.0214943885803223,True
base_vertices_vggtK_hsiDepth,1,1,121,hsi,153.6937255859375,272.099609375,153.6937255859375,272.099609375,6.076529502868652,6.986584663391113,0.9100551605224609,True
base_vertices_vggtK_hsiDepth,1,1,122,hsi,144.92430114746094,240.24375915527344,144.92430114746094,240.24375915527344,5.941124439239502,7.160641670227051,1.2195172309875488,True
base_vertices_vggtK_hsiDepth,1,1,123,hsi,143.69000244140625,263.62567138671875,143.69000244140625,263.62567138671875,5.8951520919799805,6.997217655181885,1.1020655632019043,True
base_vertices_vggtK_hsiDepth,1,1,124,hsi,164.1403350830078,298.642822265625,164.1403350830078,298.642822265625,6.041370391845703,6.978363037109375,0.9369926452636719,True
base_vertices_vggtK_hsiDepth,1,1,125,hsi,155.85165405273438,352.24530029296875,155.85165405273438,352.24530029296875,5.892367839813232,7.118573188781738,1.2262053489685059,True
base_vertices_vggtK_hsiDepth,1,1,126,hsi,149.83929443359375,306.8760986328125,149.83929443359375,306.8760986328125,5.891587734222412,6.979997158050537,1.088409423828125,True
base_vertices_vggtK_hsiDepth,1,1,127,hsi,156.0950927734375,406.1983642578125,156.0950927734375,406.1983642578125,6.024277210235596,0.0,-6.024277210235596,False
base_vertices_vggtK_hsiDepth,1,1,128,hsi,158.50982666015625,412.4458312988281,158.50982666015625,412.4458312988281,6.0489373207092285,0.0,-6.0489373207092285,False
base_vertices_vggtK_hsiDepth,1,1,129,hsi,161.43687438964844,429.42230224609375,161.43687438964844,429.42230224609375,5.858642101287842,0.0,-5.858642101287842,False
base_vertices_vggtK_hsiDepth,1,1,130,hsi,154.2425537109375,429.3985595703125,154.2425537109375,429.3985595703125,5.836481094360352,0.0,-5.836481094360352,False
base_vertices_vggtK_hsiDepth,1,1,131,hsi,158.8444061279297,429.35107421875,158.8444061279297,429.35107421875,5.852439880371094,0.0,-5.852439880371094,False
base_vertices_vggtK_hsiDepth,1,1,132,hsi,156.217529296875,429.08868408203125,156.217529296875,429.08868408203125,5.85255241394043,0.0,-5.85255241394043,False
base_vertices_vggtK_hsiDepth,1,1,133,hsi,157.46473693847656,415.09588623046875,157.46473693847656,415.09588623046875,5.969000339508057,0.0,-5.969000339508057,False
base_vertices_vggtK_hsiDepth,1,1,134,hsi,151.42010498046875,426.57672119140625,151.42010498046875,426.57672119140625,5.871328353881836,0.0,-5.871328353881836,False
base_vertices_vggtK_hsiDepth,1,1,135,hsi,162.3815155029297,421.05157470703125,162.3815155029297,421.05157470703125,6.031428813934326,0.0,-6.031428813934326,False
base_vertices_vggtK_hsiDepth,1,1,136,hsi,157.14663696289062,418.9661865234375,157.14663696289062,418.9661865234375,5.937892913818359,0.0,-5.937892913818359,False
base_vertices_vggtK_hsiDepth,1,1,137,hsi,160.78683471679688,424.376708984375,160.78683471679688,424.376708984375,6.045107841491699,0.0,-6.045107841491699,False
base_vertices_vggtK_hsiDepth,1,1,138,hsi,158.24388122558594,425.85211181640625,158.24388122558594,425.85211181640625,5.994086265563965,0.0,-5.994086265563965,False
base_vertices_vggtK_hsiDepth,1,1,139,hsi,157.34820556640625,320.366455078125,157.34820556640625,320.366455078125,5.891449928283691,7.0570526123046875,1.165602684020996,True
base_vertices_vggtK_hsiDepth,1,1,140,hsi,141.85594177246094,298.5165100097656,141.85594177246094,298.5165100097656,5.879504203796387,7.010573387145996,1.1310691833496094,True
base_vertices_vggtK_hsiDepth,1,1,141,hsi,137.99398803710938,229.54913330078125,137.99398803710938,229.54913330078125,5.957331657409668,15.603904724121094,9.646573066711426,True
base_vertices_vggtK_hsiDepth,1,1,142,hsi,141.7665252685547,224.3155059814453,141.7665252685547,224.3155059814453,5.899689197540283,6.974311828613281,1.074622631072998,True
base_vertices_vggtK_hsiDepth,1,1,143,hsi,141.29287719726562,230.2620849609375,141.29287719726562,230.2620849609375,5.907536029815674,6.961718559265137,1.054182529449463,True
base_vertices_vggtK_hsiDepth,1,1,144,hsi,140.3141632080078,231.0825653076172,140.3141632080078,231.0825653076172,5.915012359619141,7.006621360778809,1.091609001159668,True
base_vertices_vggtK_hsiDepth,1,1,145,hsi,138.5974884033203,222.9030303955078,138.5974884033203,222.9030303955078,5.949627876281738,7.169741630554199,1.220113754272461,True
base_vertices_vggtK_hsiDepth,1,1,146,hsi,138.69961547851562,232.0161590576172,138.69961547851562,232.0161590576172,5.936620712280273,10.821988105773926,4.885367393493652,True
base_vertices_vggtK_hsiDepth,1,1,147,hsi,140.0931396484375,214.5912628173828,140.0931396484375,214.5912628173828,6.016749858856201,7.071049690246582,1.0542998313903809,True
base_vertices_vggtK_hsiDepth,1,1,148,hsi,138.22409057617188,220.8426055908203,138.22409057617188,220.8426055908203,5.949170112609863,15.593828201293945,9.644658088684082,True
base_vertices_vggtK_hsiDepth,1,1,149,hsi,145.3274688720703,239.55482482910156,145.3274688720703,239.55482482910156,6.03958797454834,7.160641670227051,1.121053695678711,True
base_vertices_vggtK_hsiDepth,1,1,150,hsi,139.2454071044922,227.17971801757812,139.2454071044922,227.17971801757812,5.924374103546143,7.041532039642334,1.1171579360961914,True
base_vertices_vggtK_hsiDepth,1,1,151,hsi,138.0295867919922,225.26895141601562,138.0295867919922,225.26895141601562,5.942453384399414,12.810985565185547,6.868532180786133,True
base_vertices_vggtK_hsiDepth,1,1,152,hsi,141.91815185546875,226.58193969726562,141.91815185546875,226.58193969726562,5.905468463897705,7.0074615478515625,1.1019930839538574,True
base_vertices_vggtK_hsiDepth,1,1,153,hsi,141.93994140625,227.24937438964844,141.93994140625,227.24937438964844,5.906883239746094,7.0074615478515625,1.1005783081054688,True
base_vertices_vggtK_hsiDepth,1,1,154,hsi,142.700927734375,221.23583984375,142.700927734375,221.23583984375,5.925790309906006,7.0039849281311035,1.0781946182250977,True
base_vertices_vggtK_hsiDepth,1,1,155,hsi,138.6262969970703,224.95310974121094,138.6262969970703,224.95310974121094,6.021722793579102,7.063538551330566,1.0418157577514648,True
base_vertices_vggtK_hsiDepth,1,1,156,hsi,146.31629943847656,228.3512725830078,146.31629943847656,228.3512725830078,6.092894077301025,6.988288879394531,0.8953948020935059,True
base_vertices_vggtK_hsiDepth,1,1,157,hsi,141.61590576171875,229.6647491455078,141.61590576171875,229.6647491455078,5.902816295623779,7.048491477966309,1.1456751823425293,True
base_vertices_vggtK_hsiDepth,1,1,158,hsi,143.81692504882812,237.8092041015625,143.81692504882812,237.8092041015625,5.931927680969238,7.1548590660095215,1.2229313850402832,True
base_vertices_vggtK_hsiDepth,1,1,159,hsi,137.87179565429688,226.37269592285156,137.87179565429688,226.37269592285156,6.0372700691223145,12.702692031860352,6.665421962738037,True
base_vertices_vggtK_hsiDepth,1,1,160,hsi,139.2237548828125,228.92498779296875,139.2237548828125,228.92498779296875,6.014054775238037,6.817960262298584,0.8039054870605469,True
base_vertices_vggtK_hsiDepth,1,1,161,hsi,139.41098022460938,228.72946166992188,139.41098022460938,228.72946166992188,6.0211262702941895,6.817960262298584,0.7968339920043945,True
base_vertices_vggtK_hsiDepth,1,1,162,hsi,138.44122314453125,225.392333984375,138.44122314453125,225.392333984375,6.023160457611084,12.810985565185547,6.787825107574463,True
base_vertices_vggtK_hsiDepth,1,1,163,hsi,138.92431640625,247.20248413085938,138.92431640625,247.20248413085938,5.998906135559082,7.156004905700684,1.1570987701416016,True
base_vertices_vggtK_hsiDepth,1,1,164,hsi,129.8501739501953,269.0645751953125,129.8501739501953,269.0645751953125,5.932030200958252,7.113489151000977,1.1814589500427246,True
base_vertices_vggtK_hsiDepth,1,1,165,hsi,123.13719177246094,254.63722229003906,123.13719177246094,254.63722229003906,5.986190319061279,11.362239837646484,5.376049518585205,True
base_vertices_vggtK_hsiDepth,1,1,166,hsi,132.00836181640625,294.77294921875,132.00836181640625,294.77294921875,5.932053089141846,7.0555009841918945,1.1234478950500488,True
base_vertices_vggtK_hsiDepth,1,1,167,hsi,136.20094299316406,272.21710205078125,136.20094299316406,272.21710205078125,5.894225120544434,7.012302875518799,1.1180777549743652,True
base_vertices_vggtK_hsiDepth,1,1,168,hsi,131.0397491455078,262.74261474609375,131.0397491455078,262.74261474609375,6.063149929046631,7.158483028411865,1.0953330993652344,True
base_vertices_vggtK_hsiDepth,1,1,169,hsi,131.880859375,272.2241516113281,131.880859375,272.2241516113281,6.029626846313477,7.029729843139648,1.0001029968261719,True
base_vertices_vggtK_hsiDepth,1,1,170,hsi,132.9140625,271.45843505859375,132.9140625,271.45843505859375,6.045063018798828,7.040212631225586,0.9951496124267578,True
base_vertices_vggtK_hsiDepth,1,1,171,hsi,129.24478149414062,267.048583984375,129.24478149414062,267.048583984375,6.01974630355835,7.183932304382324,1.1641860008239746,True
base_vertices_vggtK_hsiDepth,1,1,172,hsi,144.24319458007812,244.1323699951172,144.24319458007812,244.1323699951172,6.065366744995117,7.129403591156006,1.0640368461608887,True
base_vertices_vggtK_hsiDepth,1,1,173,hsi,143.1420135498047,322.3068542480469,143.1420135498047,322.3068542480469,6.096613883972168,7.061650276184082,0.9650363922119141,True
base_vertices_vggtK_hsiDepth,1,1,174,hsi,140.46205139160156,313.1385803222656,140.46205139160156,313.1385803222656,5.895118236541748,6.953850746154785,1.058732509613037,True
base_vertices_vggtK_hsiDepth,1,1,175,hsi,139.7884979248047,288.309326171875,139.7884979248047,288.309326171875,6.063385486602783,7.020851135253906,0.957465648651123,True
base_vertices_vggtK_hsiDepth,1,1,176,hsi,130.43386840820312,317.0025634765625,130.43386840820312,317.0025634765625,5.908778667449951,7.014159679412842,1.1053810119628906,True
base_vertices_vggtK_hsiDepth,1,1,177,hsi,130.29966735839844,296.8293151855469,130.29966735839844,296.8293151855469,5.9669413566589355,7.083379745483398,1.116438388824463,True
base_vertices_vggtK_hsiDepth,1,1,178,hsi,141.972412109375,332.2892761230469,141.972412109375,332.2892761230469,5.947675704956055,7.116696357727051,1.169020652770996,True
base_vertices_vggtK_hsiDepth,1,1,179,hsi,135.84042358398438,348.7252197265625,135.84042358398438,348.7252197265625,6.0225114822387695,7.131831169128418,1.1093196868896484,True
base_vertices_vggtK_hsiDepth,1,1,180,hsi,136.5036163330078,365.4366760253906,136.5036163330078,365.4366760253906,5.962459564208984,7.126978874206543,1.1645193099975586,True
base_vertices_vggtK_hsiDepth,1,1,181,hsi,135.70118713378906,355.7637939453125,135.70118713378906,355.7637939453125,6.008738040924072,7.114702224731445,1.105964183807373,True
base_vertices_vggtK_hsiDepth,1,1,182,hsi,131.07127380371094,368.1302490234375,131.07127380371094,368.1302490234375,6.025103569030762,7.074929237365723,1.049825668334961,True
base_vertices_vggtK_hsiDepth,1,1,183,hsi,135.00428771972656,382.89263916015625,135.00428771972656,382.89263916015625,5.991767406463623,7.189123153686523,1.1973557472229004,True
base_vertices_vggtK_hsiDepth,1,1,184,hsi,124.15443420410156,389.98583984375,124.15443420410156,389.98583984375,6.025853157043457,0.0,-6.025853157043457,False
base_vertices_vggtK_hsiDepth,1,1,185,hsi,144.70603942871094,328.58709716796875,144.70603942871094,328.58709716796875,5.984206676483154,7.116635322570801,1.1324286460876465,True
base_vertices_vggtK_hsiDepth,1,1,186,hsi,142.6966552734375,326.0295715332031,142.6966552734375,326.0295715332031,5.941806793212891,7.0693135261535645,1.1275067329406738,True
base_vertices_vggtK_hsiDepth,1,1,187,hsi,138.38648986816406,284.4507141113281,138.38648986816406,284.4507141113281,6.0511794090271,7.025355339050293,0.9741759300231934,True
base_vertices_vggtK_hsiDepth,1,1,188,hsi,149.47402954101562,250.58599853515625,149.47402954101562,250.58599853515625,6.084529876708984,7.035534381866455,0.9510045051574707,True
base_vertices_vggtK_hsiDepth,1,1,189,hsi,132.6031494140625,252.44711303710938,132.6031494140625,252.44711303710938,6.078497409820557,7.136476516723633,1.0579791069030762,True
base_vertices_vggtK_hsiDepth,1,1,190,hsi,134.2921600341797,283.77777099609375,134.2921600341797,283.77777099609375,6.025899410247803,7.054278373718262,1.028378963470459,True
base_vertices_vggtK_hsiDepth,1,1,191,hsi,132.03550720214844,257.1593322753906,132.03550720214844,257.1593322753906,5.945206642150879,7.213438987731934,1.2682323455810547,True
base_vertices_vggtK_hsiDepth,1,1,192,hsi,142.4402618408203,244.1324920654297,142.4402618408203,244.1324920654297,5.967926502227783,7.148573875427246,1.180647373199463,True
base_vertices_vggtK_hsiDepth,1,1,193,hsi,135.3907928466797,266.5182800292969,135.3907928466797,266.5182800292969,5.897843837738037,7.029428482055664,1.131584644317627,True
base_vertices_vggtK_hsiDepth,1,1,194,hsi,117.51797485351562,271.70849609375,117.51797485351562,271.70849609375,5.957515239715576,7.177480697631836,1.2199654579162598,True
base_vertices_vggtK_hsiDepth,1,1,195,hsi,128.44032287597656,260.48016357421875,128.44032287597656,260.48016357421875,5.973560333251953,7.110012531280518,1.1364521980285645,True
base_vertices_vggtK_hsiDepth,1,1,196,hsi,142.8697509765625,248.54881286621094,142.8697509765625,248.54881286621094,5.964282512664795,7.070493221282959,1.106210708618164,True
base_vertices_vggtK_hsiDepth,1,1,197,hsi,141.4239044189453,325.86328125,141.4239044189453,325.86328125,5.936309814453125,7.063915729522705,1.12760591506958,True
base_vertices_vggtK_hsiDepth,1,1,198,hsi,123.53009033203125,321.2539367675781,123.53009033203125,321.2539367675781,5.927939414978027,7.139004707336426,1.2110652923583984,True
base_vertices_vggtK_hsiDepth,1,1,199,hsi,133.08116149902344,263.3788757324219,133.08116149902344,263.3788757324219,6.07332181930542,7.078146934509277,1.0048251152038574,True
base_vertices_vggtK_hsiDepth,1,1,200,hsi,135.59791564941406,385.245849609375,135.59791564941406,385.245849609375,6.031203746795654,0.0,-6.031203746795654,False
base_vertices_vggtK_hsiDepth,1,1,201,hsi,121.72940063476562,269.66845703125,121.72940063476562,269.66845703125,5.842220306396484,7.0936384201049805,1.251418113708496,True
base_vertices_vggtK_hsiDepth,1,1,202,hsi,120.91404724121094,274.67645263671875,120.91404724121094,274.67645263671875,5.876279830932617,7.122878074645996,1.246598243713379,True
base_vertices_vggtK_hsiDepth,1,1,203,hsi,113.94734191894531,278.47662353515625,113.94734191894531,278.47662353515625,5.829240798950195,7.363194465637207,1.5339536666870117,True
base_vertices_vggtK_hsiDepth,1,1,204,hsi,121.30162048339844,284.33489990234375,121.30162048339844,284.33489990234375,5.932943820953369,8.772459030151367,2.839515209197998,True
base_vertices_vggtK_hsiDepth,1,1,205,hsi,115.65687561035156,279.10968017578125,115.65687561035156,279.10968017578125,5.911470413208008,7.210596084594727,1.2991256713867188,True
base_vertices_vggtK_hsiDepth,1,1,206,hsi,113.73924255371094,279.7574462890625,113.73924255371094,279.7574462890625,5.922880172729492,7.458199977874756,1.5353198051452637,True
base_vertices_vggtK_hsiDepth,1,1,207,hsi,116.62791442871094,286.450439453125,116.62791442871094,286.450439453125,5.927621841430664,7.500153064727783,1.5725312232971191,True
base_vertices_vggtK_hsiDepth,1,1,208,hsi,118.01896667480469,288.17791748046875,118.01896667480469,288.17791748046875,5.911143779754639,11.568727493286133,5.657583713531494,True
base_vertices_vggtK_hsiDepth,1,1,209,hsi,132.26950073242188,276.652099609375,132.26950073242188,276.652099609375,5.946408748626709,7.0403242111206055,1.0939154624938965,True
base_vertices_vggtK_hsiDepth,1,1,210,hsi,131.82420349121094,301.68426513671875,131.82420349121094,301.68426513671875,6.054287910461426,7.052552223205566,0.9982643127441406,True
base_vertices_vggtK_hsiDepth,1,1,211,hsi,139.11009216308594,250.56610107421875,139.11009216308594,250.56610107421875,6.095921993255615,7.070674896240234,0.9747529029846191,True
base_vertices_vggtK_hsiDepth,1,1,212,hsi,134.14242553710938,263.9395446777344,134.14242553710938,263.9395446777344,6.078387260437012,7.053691864013672,0.9753046035766602,True
base_vertices_vggtK_hsiDepth,1,1,213,hsi,127.57691955566406,247.9604949951172,127.57691955566406,247.9604949951172,6.009497165679932,9.788740158081055,3.779242992401123,True
base_vertices_vggtK_hsiDepth,1,1,214,hsi,126.19712829589844,261.046142578125,126.19712829589844,261.046142578125,6.045757293701172,7.139619827270508,1.093862533569336,True
base_vertices_vggtK_hsiDepth,1,1,215,hsi,116.25650024414062,275.72418212890625,116.25650024414062,275.72418212890625,5.895086288452148,7.17625617980957,1.2811698913574219,True
base_vertices_vggtK_hsiDepth,1,1,216,hsi,118.38427734375,268.87322998046875,118.38427734375,268.87322998046875,5.7786335945129395,7.260507583618164,1.4818739891052246,True
base_vertices_vggtK_hsiDepth,1,1,217,hsi,122.03018188476562,272.233642578125,122.03018188476562,272.233642578125,5.793760299682617,7.104816913604736,1.3110566139221191,True
base_vertices_vggtK_hsiDepth,1,1,218,hsi,129.9878692626953,254.730712890625,129.9878692626953,254.730712890625,5.7875075340271,7.315881729125977,1.528374195098877,True
base_vertices_vggtK_hsiDepth,1,1,219,hsi,125.67390441894531,263.08197021484375,125.67390441894531,263.08197021484375,5.757845878601074,7.1154069900512695,1.3575611114501953,True
base_vertices_vggtK_hsiDepth,1,1,220,hsi,131.62429809570312,247.33441162109375,131.62429809570312,247.33441162109375,5.7844719886779785,8.012391090393066,2.227919101715088,True
base_vertices_vggtK_hsiDepth,1,1,221,hsi,124.5498046875,255.07275390625,124.5498046875,255.07275390625,5.725548267364502,7.35980224609375,1.634253978729248,True
base_vertices_vggtK_hsiDepth,1,1,222,hsi,123.35133361816406,263.8455810546875,123.35133361816406,263.8455810546875,5.7480549812316895,7.070287704467773,1.322232723236084,True
